Date,original,log,norm_0_1,diff1,log_diff1
2011-04-29,43530032.78,17.588961666572075,0.0950890685427197,-5146659.280000001,-0.11174920444996062
2011-05-06,46861958.29,17.66271678039694,0.1757036231251261,3331925.509999998,0.07375511382486621
2011-05-13,45446144.82,17.63203855254789,0.14144860394379366,-1415813.4699999988,-0.03067822784905161
2011-05-20,44046598.01,17.600758677171097,0.10758714984862738,-1399546.8100000024,-0.03127987537679289
2011-05-27,45293457.04,17.628673143818258,0.13775438648967153,1246859.0300000012,0.027914466647160907
2011-06-03,48771994.18,17.702666816331522,0.22191614859925068,3478537.1400000006,0.07399367251326439
2011-06-10,47669734.66,17.679807260981335,0.19524743707724035,-1102259.5200000033,-0.022859555350187577
2011-06-17,47447561.77,17.675135696452315,0.18987205623097547,-222172.88999999315,-0.004671564529019179
2011-06-24,45884094.58,17.64162909166615,0.15204461658750712,-1563467.190000005,-0.033506604786165184
2011-07-01,47578519.5,17.67789194633984,0.19304052414581574,1694424.9200000018,0.036262854673690725
2011-07-08,47859263.78,17.68377525754307,0.199833015459272,280744.2800000012,0.005883311203227493
2011-07-15,45515929.92,17.633572930779497,0.1431370254694564,-2343333.8599999994,-0.05020232676357139
2011-07-22,45274411.39,17.628252560876188,0.1372935848940553,-241518.5300000012,-0.005320369903309086
2011-07-29,43683274.28,17.592475847214228,0.09879668302238431,-1591137.1099999994,-0.03577671366196
2011-08-05,48015466.97,17.687033745509364,0.20361228679904486,4332192.689999998,0.09455789829513606
2011-08-12,46249569.21,17.64956270750095,0.1608871235463798,-1765897.759999998,-0.03747103800841245
2011-08-19,46917347.62,17.663898050313655,0.17704374497153808,667778.4099999964,0.014335342812703544
2011-08-26,47416948.45,17.67449028499145,0.18913137966162186,499600.83000000566,0.010592234677794465
2011-09-02,45376623.27,17.63050762445485,0.13976655890097733,-2040325.1799999997,-0.04398266053659938
2011-09-09,46763227.53,17.660607715496663,0.17331487337153928,1386604.259999998,0.030100091041813215
2011-09-16,43793960.08,17.595006468121014,0.10147468000605553,-2969267.450000003,-0.06560124737564976
2011-09-23,42718096.73,17.57013319942336,0.07544461285975057,-1075863.3500000015,-0.024873268697653828
2011-09-30,42195830.81,17.557831978154034,0.06280860572573443,-522265.91999999434,-0.012301221269325424
2011-10-07,47211688.36,17.670152054645122,0.18416519699060063,5015857.549999997,0.11232007649108766
2011-10-14,44374820.3,17.60818275617419,0.11552835190520261,-2836868.0600000024,-0.06196929847093102
2011-10-21,45818953.44,17.640208394047846,0.15046855374626733,1444133.1400000006,0.0320256378736552
2011-10-28,45855821.05,17.641012707168716,0.15136055026592166,36867.609999999404,0.0008043131208701482
2011-11-04,48655544.3,17.700276323104028,0.21909869209273514,2799723.25,0.059263615935311265
2011-11-11,48474224.75,17.69654276618532,0.21471174084893851,-181319.54999999702,-0.003733556918707137
2011-11-18,46438980.56,17.653649762787303,0.1654698525321494,-2035244.1899999976,-0.04289300339801727
2011-11-25,66593605.26,18.01411911378356,0.6531026306629155,20154624.699999996,0.360469350996258
2011-12-02,49390556.49,17.715269799713912,0.2368820069152473,-17203048.769999996,-0.2988493140696491
2011-12-09,55561147.7,17.83299473258451,0.38617689973662483,6170591.210000001,0.1177249328705976
2011-12-16,60085695.94,17.91128236685179,0.4956464661958735,4524548.239999995,0.07828763426728003
2011-12-23,76998241.31,18.15929313942725,0.904838480772842,16912545.370000005,0.24801077257545856
2011-12-30,46042461.04,17.645074594776812,0.1558762273469243,-30955780.270000003,-0.5142185446504364
2012-01-06,44955421.95,17.62118193340968,0.12957576781053626,-1087039.0899999961,-0.02389266136713175
2012-01-13,42023078.48,17.553729512953648,0.05862893481345677,-2932343.4700000063,-0.06745242045603206
2012-01-20,42080996.56,17.555106808622806,0.06003023871639668,57918.08000000566,0.0013772956691582294
2012-01-27,39834974.67,17.500255844923426,0.005688671445078897,-2246021.8900000006,-0.05485096369937992
2012-02-03,46085608.09,17.646011270288675,0.15692015231068956,6250633.420000002,0.14575542536524821
2012-02-10,50009407.92,17.727721704092847,0.2518548603696258,3923799.829999998,0.08171043380417231
2012-02-17,50197056.96,17.73146695664855,0.25639495099650667,187649.0399999991,0.003745252555702905
2012-02-24,45771506.57,17.63917232819035,0.1493205964225217,-4425550.390000001,-0.09229462845819825
2012-03-02,46861034.97,17.66269707722768,0.17568128378101,1089528.3999999985,0.023524749037328263
2012-03-09,47480454.11,17.67582869189758,0.19066787274317365,619419.1400000006,0.01313161466989854
2012-03-16,46901504.94,17.66356032117461,0.17666043790547103,-578949.1700000018,-0.012268370722967603
2012-03-23,44993794.45,17.62203513711425,0.13050417451903829,-1907710.4899999946,-0.04152518406036165
2012-03-30,45272862.02,17.628218338531507,0.13725609853007192,279067.5700000003,0.006183201417258033
2012-04-06,53502315.87,17.795235498219085,0.33636431826161717,8229453.849999994,0.16701715968757824
2012-04-13,46629261.41,17.657738829285265,0.17007361870947646,-6873054.460000001,-0.13749666893382084
2012-04-20,45072529.78,17.62378352311157,0.13240914314417696,-1556731.6299999952,-0.03395530617369502
2012-04-27,43716798.89,17.593243000156512,0.09960779704476797,-1355730.8900000006,-0.03054052295505727
2012-05-04,47124197.93,17.668297183534555,0.18204840235533482,3407399.039999999,0.07505418337804315
2012-05-11,46925878.99,17.664079872067482,0.177250157927189,-198318.93999999762,-0.004217311467073159
2012-05-18,46823939.22,17.661905151900072,0.17478376750876,-101939.77000000328,-0.002174720167410271
2012-05-25,47892463.31,17.684468707830376,0.20063626430600134,1068524.0900000036,0.022563555930304346
2012-06-01,48281649.72,17.692562123452415,0.21005246793885957,389186.4099999964,0.008093415622038691
2012-06-08,49651171.78,17.7205325489826,0.24318748567149795,1369522.0600000024,0.02797042553018514
2012-06-15,48412110.7,17.69526056146117,0.21320891719365842,-1239061.0799999982,-0.025271987521431782
2012-06-22,47668284.97,17.67977684939935,0.19521236242947837,-743825.7300000042,-0.015483712061818977
2012-06-29,46597112.12,17.657049125501732,0.16929577998357703,-1071172.8500000015,-0.022727723897617125
2012-07-06,51253021.88,17.752285137756708,0.2819435838890971,4655909.760000005,0.09523601225497558
2012-07-13,46099732.1,17.646317696670167,0.15726187686955195,-5153289.780000001,-0.10596744108654121
2012-07-20,46059543.45,17.645445540236476,0.15628952916571093,-40188.64999999851,-0.0008721564336902077
2012-07-27,44097154.97,17.601905825184083,0.1088103545088781,-1962388.4800000042,-0.04353971505239329
2012-08-03,47485899.56,17.67594337356736,0.19079962314543608,3388744.5900000036,0.07403754838327714
2012-08-10,47403451.04,17.67420559076608,0.18880481542964822,-82448.52000000328,-0.0017377828012818952
2012-08-17,47354452.05,17.673171397463577,0.1876193052068107,-48998.990000002086,-0.0010341933025017624
2012-08-24,47447323.6,17.67513067679295,0.1898662938066933,92871.55000000447,0.0019592793293732313
2012-08-31,47159639.43,17.669048987929916,0.18290589473553887,-287684.1700000018,-0.006081688863034174
2012-09-07,48330059.31,17.693564271008597,0.21122371787336602,1170419.8800000027,0.02451528307868145
2012-09-14,44226038.65,17.604824283319417,0.11192864164493765,-4104020.660000004,-0.08873998768918057
2012-09-21,44354547.11,17.607725789310916,0.11503785048885651,128508.4600000009,0.002901505991498965
2012-09-28,43734899.4,17.59365695461623,0.10004573137042572,-619647.7100000009,-0.014068834694686672
2012-10-05,47566639.31,17.677642218656153,0.19275308788041,3831739.910000004,0.08398526403992435
2012-10-12,46128514.25,17.646941847124573,0.1579582490409015,-1438125.0600000024,-0.030700371531580117
2012-10-19,45122410.57,17.624889589480517,0.13361598815196585,-1006103.6799999997,-0.022052257644055828
2012-10-26,45544116.29,17.63419200296479,0.14381898299102303,421705.7199999988,0.009302413484274297
